                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     40,                 1.2594,                0.76799,                0.97159,                0.74445,                0.61228,                0.67395,                0.37703,                      0,                    inf,                      0,               0.004556,               0.004556,               0.004556
                     41,                 1.2399,                0.71659,                0.97134,                0.80726,                0.55607,                0.65091,                0.37076,                      0,                    inf,                      0,                0.00416,                0.00416,                0.00416
                     42,                 1.1991,                0.68308,                0.95946,                0.82025,                0.66696,                0.73461,                0.41363,                      0,                    inf,                      0,               0.003764,               0.003764,               0.003764
                     43,                 1.1526,                0.64399,                0.94227,                0.75928,                0.67275,                0.72295,                0.41606,                      0,                    inf,                      0,               0.003368,               0.003368,               0.003368
                     44,                 1.1524,                0.64577,                0.94324,                0.78815,                0.71091,                0.74222,                0.42221,                      0,                    inf,                      0,               0.002972,               0.002972,               0.002972
                     45,                 1.1082,                0.61716,                0.92996,                0.76231,                0.66722,                0.73465,                0.41818,                      0,                    inf,                      0,               0.002576,               0.002576,               0.002576
                     46,                 1.1037,                0.59718,                0.92288,                0.82729,                0.70509,                0.76857,                0.43109,                      0,                    inf,                      0,                0.00218,                0.00218,                0.00218
                     47,                 1.1232,                0.59799,                0.93987,                0.86498,                0.67091,                 0.7507,                0.43093,                      0,                    inf,                      0,               0.001784,               0.001784,               0.001784
                     48,                 1.0984,                0.61628,                0.92226,                0.86121,                0.71858,                0.77598,                0.43699,                      0,                    inf,                      0,               0.001388,               0.001388,               0.001388
                     49,                 1.0578,                0.57103,                0.89799,                0.88762,                0.71376,                0.77284,                0.44633,                      0,                    inf,                      0,               0.000992,               0.000992,               0.000992
